userId,itemId,rating,timestamp
2302,396,5,1733971409
2148,1,5,1751171840
107,102,5,1737219868
1043,566,5,1749067384
2279,52,5,1750466276
524,153,5,1757143076
2110,29,5,1758030727
1362,1309,5,1733415361
1115,1072,5,1741562085
2029,229,5,1747487048
2394,1,5,1748145615
482,126,5,1728135354
865,73,5,1752996164
429,3,5,1756969333
1979,18,5,1750084977
1927,137,5,1750945685
2326,6,5,1756307082
1029,680,5,1758381975
121,12,5,1750117038
1460,47,5,1735910055
2064,267,5,1727999413
2170,47,5,1736091005
1993,389,5,1742645716
1203,452,5,1738618759
1549,50,5,1758548865
1812,7,5,1745501359
1550,339,5,1732961091
1196,669,5,1732040328
1924,19,5,1753748309
27,126,5,1740485872
6,11,5,1741374165
2433,13,5,1737258723
630,37,5,1729937813
543,477,5,1735951006
2398,187,5,1758554399
1253,14,5,1750423506
1495,6,5,1758102508
560,47,5,1732737353
2902,31,5,1743910917
1529,7,5,1727909672
1763,55,5,1748994005
2289,1061,5,1751431421
2729,361,5,1744374076
804,49,5,1741156674
284,70,5,1736607645
1071,609,5,1740142129
274,18,5,1750522894
1996,44,5,1749733449
641,171,5,1729213054
2110,16,5,1738135543
901,0,5,1737771746
1465,17,5,1746409446
555,360,5,1729102838
1626,2,5,1736787093
2200,1360,5,1752398540
740,161,5,1739961657
1916,783,5,1748973514
2886,722,5,1755593388
344,18,5,1731545334
2467,84,5,1734560940
1247,68,5,1747672831
1115,335,5,1751945583
2752,740,5,1743630032
1897,2,5,1733183760
2410,1165,5,1757376503
2358,1369,5,1743318209
2187,3,5,1748310801
1493,572,5,1745648960
1377,139,5,1743590041
954,171,5,1755556473
128,233,5,1732765541
2814,18,5,1747200387
1925,13,5,1728614791
1644,114,5,1730228715
2987,144,5,1727759288
209,100,5,1733688178
82,24,5,1755039296
2890,248,5,1729063089
1285,58,5,1737268136
1138,830,5,1757650112
1940,685,5,1728115146
661,518,5,1728587086
2804,91,5,1732105298
2073,69,5,1743482548
279,252,5,1744475087
2360,151,5,1745721224
1311,93,5,1752639054
948,52,5,1748372117
287,6,5,1749865708
2203,699,5,1743961356
2277,962,5,1744634942
1840,1048,5,1755010068
595,44,5,1731560873
1954,277,5,1740285031
273,123,5,1753896255
2403,629,5,1753135384
2009,398,5,1737782676
2626,657,5,1741638132
1503,934,5,1753190463
1057,141,5,1736105706
2385,3,5,1729213109
1656,1,5,1740935602
1196,5,5,1745747611
1424,252,5,1739914503
1371,766,5,1752227579
1905,309,5,1756642986
2892,489,5,1751516109
1866,872,5,1751895365
507,107,5,1746351896
2316,50,5,1742137160
89,86,5,1754577854
1782,383,5,1730708849
1046,18,5,1734890497
391,21,5,1748465299
9,0,5,1733670466
1113,2,5,1738480172
1513,52,5,1753714171
976,436,5,1754585239
208,333,5,1748233007
165,64,5,1738337182
1991,9,5,1744918651
2146,361,5,1752792505
2301,91,5,1728569205
1352,378,5,1748462670
630,68,5,1751797026
1095,19,5,1738960516
2913,82,5,1731103984
1535,6,5,1730101945
2629,975,5,1742592776
2824,12,5,1744921217
1670,193,5,1729285085
1317,1433,5,1743770038
1500,94,5,1730668491
1890,616,5,1735150207
2732,1259,5,1750546955
2731,81,5,1756467996
245,627,5,1747888540
768,1305,5,1733720464
2850,8,5,1738780594
2924,152,5,1732001176
1761,276,5,1742085277
798,312,5,1758645823
2601,6,5,1749000492
919,288,5,1750083990
250,1230,5,1753418617
1434,42,5,1732096035
241,2,5,1754656368
823,877,5,1744989630
2793,48,5,1742130994
1904,36,5,1742597600
2,61,5,1753487599
1834,140,5,1735003300
2820,74,5,1743980655
1761,14,5,1747781812
37,52,5,1731978952
1210,10,5,1735349713
1878,8,5,1734531004
2488,960,5,1735643198
1204,13,5,1740333977
2576,5,5,1728231257
2946,51,5,1745371126
554,1047,5,1753078220
1795,1,5,1733942376
1424,27,5,1756302378
1623,204,5,1750924543
2353,3,5,1741591695
1265,1464,5,1749563086
221,582,5,1745830459
1914,1410,5,1741521307
645,1355,5,1757210341
2793,13,5,1737898045
87,46,5,1728244672
440,29,5,1732019821
2879,36,5,1736462951
756,46,5,1756543828
973,19,5,1735172849
2555,746,5,1742900669
927,5,5,1754181621
633,484,5,1736164605
227,548,5,1734815780
1769,44,5,1744103186
1662,1278,5,1749100778
2686,0,5,1750851490
2600,10,5,1753453283
2569,1288,5,1754891188
2832,712,5,1739748830
1136,15,5,1751208782
2872,9,5,1741917040
1779,943,5,1743065180
2253,236,5,1746443065
2269,826,5,1750668661
2127,1,5,1747542365
1855,15,5,1754829944
915,42,5,1731653534
1816,692,5,1733306002
2676,128,5,1748761022
1461,31,5,1746221716
546,51,5,1748133878
488,1,5,1758340077
1424,236,5,1742012775
34,39,5,1753464447
2551,1124,5,1757501771
2302,48,5,1742181016
1093,24,5,1754462093
782,34,5,1736110407
2403,146,5,1730163377
2861,118,5,1744150429
2686,9,5,1727385021
1302,129,5,1738691700
616,760,5,1750442211
1284,59,5,1757539556
1568,213,5,1747482139
2725,34,5,1746425903
357,81,5,1733166538
2405,753,5,1743723716
2845,1161,5,1756178439
2396,12,5,1729269852
2133,18,5,1747487196
892,3,5,1741177381
1860,510,5,1749750688
1028,524,5,1747498765
2170,211,5,1736264499
270,186,5,1742187691
1733,267,5,1754955640
808,1075,5,1744725620
365,48,5,1735787850
1542,4,5,1753724243
2866,516,5,1744233922
1373,18,5,1731453802
578,7,5,1753046280
1071,889,5,1732749922
1841,2,5,1736013847
2089,5,5,1758632784
439,20,5,1735527971
442,9,5,1734536334
1813,4,5,1739977897
2192,21,5,1732729340
2275,162,5,1736624939
1028,17,5,1732942067
1237,123,5,1733067729
2653,335,5,1734109159
489,530,5,1728707919
1645,98,5,1742354776
2463,18,5,1734291825
58,101,5,1758105770
1325,98,5,1731654436
2427,169,5,1758313753
1350,675,5,1728210076
2080,2,5,1754662384
1096,0,5,1751444777
1157,307,5,1757869384
1392,1451,5,1740162576
460,278,5,1728743393
197,33,5,1734883203
906,33,5,1737186080
2122,322,5,1736658652
1769,533,5,1738872651
432,445,5,1756415637
398,52,5,1744793928
2328,26,5,1757974134
561,1216,5,1756194207
658,938,5,1729182498
1190,903,5,1743680726
1728,439,5,1753875585
2071,6,5,1735035910
2807,328,5,1747079815
2318,103,5,1752333447
1624,443,5,1756983132
1872,557,5,1749738676
2547,95,5,1739923221
1079,148,5,1735552997
2967,29,5,1756202081
705,45,5,1729790453
2370,8,5,1750503204
917,4,5,1730412911
1063,370,5,1746317196
1709,1267,5,1746837043
2029,313,5,1729464189
491,400,5,1745602523
1451,85,5,1729836038
2098,194,5,1751630957
92,23,5,1739429972
2554,34,5,1756789663
1241,16,5,1741892534
2333,249,5,1745423013
1190,215,5,1745361183
1108,36,5,1740984759
1579,8,5,1734416587
2893,1042,5,1729269412
1322,11,5,1728927836
533,423,5,1730292416
926,1,5,1753756060
1110,844,5,1740172045
2003,44,5,1755558726
763,53,5,1728762987
891,241,5,1739637642
1491,546,5,1727426305
1487,84,5,1747956307
2228,48,5,1741802744
54,267,5,1730016576
2064,12,5,1750479423
1279,804,5,1757501138
2122,14,5,1749610528
2594,549,5,1749343490
576,249,5,1742814721
2109,107,5,1739768905
2235,1019,5,1754519907
2414,9,5,1744172182
2506,44,5,1745933123
2511,12,5,1746283249
2720,952,5,1744795750
581,1160,5,1744097675
2819,9,5,1750660868
1697,113,5,1731845570
712,75,5,1750972815
1041,6,5,1751806160
2510,358,5,1735100842
1410,1244,5,1737413980
1926,612,5,1731159090
134,9,5,1732426317
549,847,5,1758118165
360,706,5,1742032654
330,253,5,1757816583
1722,7,5,1748774845
1486,732,5,1758118762
546,378,5,1736549635
2340,23,5,1743452080
914,442,5,1736334692
874,22,5,1729178544
2544,4,5,1733783274
888,11,5,1750716546
2868,7,5,1728649644
1766,622,5,1733601056
1748,1251,5,1729966093
2347,200,5,1728902734
1738,56,5,1742394409
1052,75,5,1737040891
2599,7,5,1756977578
2918,1012,5,1756047013
2711,752,5,1748805887
6,121,5,1741624519
1025,17,5,1743000981
347,206,5,1743716015
1920,306,5,1732345000
2543,386,5,1737092883
908,11,5,1727400861
1157,8,5,1747825191
867,154,5,1734888191
531,7,5,1754413729
1474,807,5,1742186805
1953,67,5,1752624964
1867,69,5,1746563225
1826,248,5,1757106380
675,1460,5,1736622478
2134,104,5,1747161736
764,5,5,1727317317
1154,105,5,1744218979
142,15,5,1746014616
776,108,5,1739170384
1622,306,5,1740787893
2003,115,5,1741751985
1219,9,5,1732414703
64,398,5,1732010346
2732,23,5,1747599599
2818,188,5,1729037646
2407,430,5,1750439697
1509,233,5,1732152143
2433,27,5,1733453359
2360,289,5,1734478436
1001,259,5,1752752465
2155,33,5,1754324691
2642,202,5,1753673360
1299,27,5,1755988603
1719,308,5,1735088776
2643,77,5,1748989238
1685,372,5,1743778423
2641,67,5,1736416558
279,101,5,1733154796
2332,99,5,1744133672
881,317,5,1733672274
321,755,5,1729530450
2351,30,5,1734599904
1190,450,5,1747706841
2399,7,5,1756544622
470,307,5,1747462349
1794,9,5,1737488590
1360,1219,5,1756980296
357,180,5,1743257633
875,87,5,1739555874
1730,7,5,1736075057
805,92,5,1732476210
2389,43,5,1730842301
1446,24,5,1739831775
2548,775,5,1735931356
1903,136,5,1734957147
1960,123,5,1737518600
629,532,5,1732061477
553,1,5,1740254030
2941,209,5,1757933837
123,5,5,1736019035
2735,54,5,1756777303
1618,10,5,1755834494
1318,84,5,1739044970
2386,419,5,1733173621
175,132,5,1745374508
1823,5,5,1735316646
2747,1426,5,1758243247
2718,96,5,1758661177
2921,20,5,1727289346
2108,278,5,1728507622
751,21,5,1739689690
714,81,5,1736118553
2625,24,5,1734531131
2835,151,5,1745490641
1734,35,5,1736593598
526,180,5,1731329503
2114,12,5,1757207973
1414,6,5,1754542953
2401,72,5,1733784681
1359,3,5,1736818250
889,721,5,1750123112
842,399,5,1750827874
1341,16,5,1744217520
1897,41,5,1743698227
2784,81,5,1743806209
871,18,5,1734481189
532,45,5,1730763623
1371,108,5,1742536877
1321,2,5,1736379326
2650,153,5,1738605673
377,19,5,1742932622
1955,4,5,1728667746
2808,190,5,1729606848
2088,1,5,1732256420
1691,4,5,1736555617
2361,158,5,1742561614
1082,1471,5,1745525569
2899,1343,5,1738438498
2037,603,5,1749555028
1943,8,5,1730370803
369,70,5,1733524419
697,24,5,1750987329
1508,46,5,1741921304
2688,531,5,1732452834
206,14,5,1747027858
807,45,5,1730274071
2346,41,5,1753868159
1484,30,5,1743765547
2980,351,5,1745971114
2005,13,5,1734242604
43,77,5,1739915285
383,372,5,1736527954
2044,9,5,1735609014
917,219,5,1748730074
1889,633,5,1749720110
2973,53,5,1735949389
294,10,5,1746000667
361,19,5,1735303791
2617,472,5,1751848129
2688,50,5,1727439762
968,6,5,1739483285
1617,9,5,1727960094
1807,32,5,1735291494
1221,18,5,1739248951
156,146,5,1756578516
2578,166,5,1747409382
1610,822,5,1745261769
891,1490,5,1756644576
2670,47,5,1745625164
594,305,5,1754750229
220,37,5,1756122597
1592,19,5,1743770785
2090,71,5,1733850968
2917,653,5,1756852322
1230,626,5,1741888504
442,5,5,1733853355
2678,39,5,1729737643
800,757,5,1735634058
2987,78,5,1737514264
2747,193,5,1738434997
1702,39,5,1753341905
1977,986,5,1728956325
668,414,5,1738725411
1298,144,5,1738362982
2854,3,5,1739304587
1221,99,5,1739092047
2925,426,5,1742802063
365,1388,5,1735447209
2407,976,5,1745822724
2494,415,5,1727493030
393,30,5,1735097972
2249,10,5,1731128844
1958,0,5,1736673194
521,139,5,1751436035
2848,579,5,1751595289
527,46,5,1739522952
798,75,5,1749928465
1723,1,5,1756554843
1022,60,5,1740425754
2194,23,5,1746643952
2046,80,5,1735454137
554,363,5,1756452171
2155,20,5,1735212676
2561,211,5,1756595586
2959,153,5,1731987681
1694,386,5,1742845083
1784,237,5,1728273336
1509,38,5,1754363486
2829,118,5,1740044937
2008,239,5,1729533867
1790,12,5,1732412553
2731,8,5,1756397061
2240,445,5,1734772669
726,169,5,1751237862
964,37,5,1753891257
2224,679,5,1741025290
2508,88,5,1746145394
2974,846,5,1746944477
2451,214,5,1748636594
1984,1106,5,1744938300
2155,234,5,1730175891
2043,20,5,1749419763
2768,38,5,1757578591
1863,262,5,1728619849
2129,17,5,1733273013
40,993,5,1754589720
2255,1143,5,1734354028
2802,2,5,1740381863
201,1057,5,1742601416
1294,49,5,1748295067
1436,380,5,1733642689
2775,33,5,1754985305
2664,0,5,1740937217
43,6,5,1739855693
2628,125,5,1735882149
1722,83,5,1742210863
1064,18,5,1744109395
325,151,5,1743730400
2176,536,5,1734223212
2244,1178,5,1746066088
794,595,5,1732346414
1353,17,5,1751356609
958,26,5,1743808343
1813,21,5,1739450908
1672,1306,5,1752048678
1964,141,5,1729836095
605,8,5,1729678732
2836,59,5,1728765278
697,91,5,1738039736
304,34,5,1752629658
895,82,5,1751776777
2250,811,5,1741978861
1003,23,5,1748203680
205,29,5,1753190983
472,162,5,1758422664
1308,916,5,1758582661
1034,76,5,1733495892
1706,1,5,1742667926
2627,130,5,1753215944
2437,4,5,1746788347
2406,83,5,1750786692
1678,42,5,1739515840
2181,382,5,1727313323
2280,5,5,1733501697
1220,82,5,1734531134
949,45,5,1746471731
839,175,5,1737052819
2165,105,5,1741132080
1844,521,5,1741736313
2439,260,5,1747091933
2681,751,5,1743524155
477,17,5,1731877218
2587,173,5,1750218869
1074,19,5,1732116903
2960,162,5,1745617288
264,970,5,1750554647
2312,29,5,1747340497
1961,18,5,1742717257
1979,22,5,1743997107
2622,8,5,1753962271
910,94,5,1741425997
1864,64,5,1745845960
297,464,5,1727929017
2542,4,5,1740316308
2305,604,5,1742974143
1360,41,5,1738828411
2739,112,5,1751300113
519,340,5,1731401193
2435,2,5,1732575727
116,967,5,1747852541
2413,0,5,1749095222
1436,358,5,1744011807
1492,23,5,1747891721
2987,133,5,1739532208
917,22,5,1727657103
757,24,5,1754496396
2693,358,5,1742964972
422,1353,5,1752390561
2498,16,5,1727248471
226,437,5,1733111569
1664,32,5,1751929707
1523,773,5,1752178991
2923,40,5,1742865771
1285,1046,5,1731160166
2397,242,5,1758038019
2336,47,5,1731516059
640,92,5,1734211030
2883,6,5,1745179863
0,104,5,1739918499
2002,411,5,1747801231
2592,75,5,1736848255
2261,8,5,1735173243
1950,1378,5,1743108544
2626,541,5,1734395613
1012,733,5,1730341949
1576,52,5,1739613867
2046,225,5,1741983772
2061,533,5,1727510315
1372,1320,5,1732173365
226,265,5,1748904505
1136,1467,5,1736508717
189,64,5,1753999415
2460,48,5,1738252283
2987,1416,5,1732762968
111,265,5,1758135955
1808,173,5,1734867549
745,270,5,1753762221
1657,37,5,1743659857
2116,8,5,1748994675
1580,16,5,1747554612
2544,26,5,1756082704
1438,57,5,1754651352
277,70,5,1747993456
832,147,5,1730522385
2969,1120,5,1743872523
2417,467,5,1730278185
2265,70,5,1757562804
2072,243,5,1748507827
29,87,5,1734828299
1291,413,5,1735538225
2255,521,5,1746480871
801,363,5,1747347738
2533,188,5,1753951132
1791,102,5,1729506977
2536,1120,5,1757598444
1857,361,5,1757907191
1430,4,5,1752342307
186,51,5,1744774912
1836,10,5,1732558609
526,110,5,1748057736
1589,119,5,1740165110
1842,453,5,1730932497
750,81,5,1741242115
1366,15,5,1733047451
2280,427,5,1754967700
1182,1337,5,1734385201
912,76,5,1742626250
988,0,5,1728972210
1745,268,5,1739709848
144,591,5,1740957281
1523,107,5,1757595011
1671,127,5,1735780298
2055,13,5,1729845036
1741,446,5,1733113031
2113,1024,5,1744507251
1616,57,5,1736342663
1694,2,5,1745322430
1944,80,5,1727372700
1433,131,5,1743651022
997,349,5,1733433644
1339,24,5,1731504939
12,29,5,1733713955
2616,240,5,1743885361
1971,876,5,1754323472
1449,1328,5,1748859955
160,10,5,1735613280
2183,217,5,1733971037
2056,119,5,1757848286
2573,114,5,1747971008
1332,106,5,1753638624
865,34,5,1741807263
1195,393,5,1732400746
1935,191,5,1757154579
2156,1,5,1749045647
467,0,5,1749108450
350,40,5,1732232209
1912,350,5,1727296019
1240,143,5,1754789739
1663,43,5,1741164821
2748,6,5,1732993317
2787,569,5,1755828323
1406,198,5,1737584917
1566,1271,5,1755716185
946,213,5,1758155142
2886,21,5,1736448138
2680,37,5,1757301307
169,749,5,1748248417
1375,122,5,1757575628
2624,123,5,1754090591
532,188,5,1757938453
1663,759,5,1739564867
2551,258,5,1727613667
2665,44,5,1738346748
1260,185,5,1747572489
1790,214,5,1733913539
2850,673,5,1736920868
2073,1119,5,1727833062
2776,15,5,1736721593
1612,13,5,1751414441
1652,24,5,1754012554
674,26,5,1747801535
2088,957,5,1755449555
1984,2,5,1734234063
904,16,5,1756545350
1215,747,5,1736303256
753,19,5,1737007196
2605,750,5,1738159095
2583,594,5,1745057986
1644,290,5,1736192170
2488,1,5,1757350484
2988,1,5,1757777046
2247,1,5,1735176065
2966,120,5,1733192039
2227,500,5,1744717498
2030,194,5,1730455189
1295,5,5,1758369902
2815,140,5,1755039828
1792,2,5,1739267229
2056,1118,5,1751641863
301,88,5,1758246890
2416,90,5,1754831229
1630,1274,5,1740818969
2297,5,5,1731841981
72,16,5,1737684898
444,255,5,1740274993
1560,18,5,1749952321
1674,44,5,1753564266
634,726,5,1751364060
1727,6,5,1743903595
1648,155,5,1743532711
1616,9,5,1729624322
662,467,5,1728971735
2392,36,5,1741997823
2616,147,5,1748342708
2000,22,5,1757467985
2274,3,5,1739786673
2652,93,5,1732418950
1848,6,5,1728389100
948,218,5,1755708838
1379,435,5,1755557969
1737,2,5,1749394109
706,44,5,1730964887
337,20,5,1728238509
1034,65,5,1728626958
1709,32,5,1730254017
1085,19,5,1755197558
1515,10,5,1749948066
1162,1267,5,1735823284
2701,90,5,1737478018
587,161,5,1732153600
1696,356,5,1749123613
2983,1390,5,1750091827
353,228,5,1730552134
2348,498,5,1754871584
897,1042,5,1731272833
1896,126,5,1750181113
2436,93,5,1730914136
1755,7,5,1738482364
775,534,5,1731602564
787,64,5,1738774657
1606,1036,5,1734019547
674,28,5,1752887991
1946,242,5,1758632127
2887,508,5,1749274223
2702,250,5,1748278495
1788,19,5,1733115026
1106,0,5,1752997455
1783,277,5,1752327097
1443,11,5,1753515351
1333,36,5,1745782232
353,125,5,1753902707
1762,321,5,1730825865
361,13,5,1750129417
503,714,5,1746631230
1411,4,5,1758415260
2357,238,5,1749547608
542,745,5,1737627094
1482,432,5,1729646442
1971,33,5,1746372667
1646,888,5,1741825142
2615,3,5,1728355727
1121,212,5,1741077757
704,282,5,1743996653
640,75,5,1753637002
1602,11,5,1748417407
133,274,5,1752528571
2689,179,5,1742315204
2168,1066,5,1734108116
1016,8,5,1742947725
648,67,5,1750531681
633,778,5,1754506826
1838,65,5,1734520907
1759,62,5,1744137060
2516,32,5,1741714708
2083,702,5,1739230839
2599,645,5,1733134596
1576,112,5,1743736696
2622,297,5,1733461858
1205,147,5,1753645337
2355,24,5,1738342891
2500,11,5,1756266771
824,54,5,1747084458
2609,806,5,1753446208
2980,381,5,1745181646
1674,92,5,1734912965
2472,1236,5,1758560110
2812,31,5,1756490122
2658,56,5,1743978600
2646,90,5,1733103049
1625,6,5,1734783845
2913,442,5,1729377204
439,81,5,1738685953
60,34,5,1748566589
168,951,5,1740105132
2787,109,5,1752358088
2722,1095,5,1734283109
392,96,5,1755177043
1630,49,5,1740575809
46,8,5,1744507590
553,112,5,1729564446
488,748,5,1751261866
2051,106,5,1735456329
2517,209,5,1746454089
794,4,5,1746848456
1130,437,5,1736294278
987,130,5,1740454121
386,38,5,1750456943
1065,529,5,1729848314
1300,143,5,1755879687
88,247,5,1732712355
1746,0,5,1744612804
751,16,5,1745961125
1446,3,5,1745386602
155,1151,5,1744943016
2674,9,5,1753896896
1273,713,5,1742122467
2261,202,5,1754290290
592,1048,5,1747409510
429,201,5,1740249947
2852,8,5,1728724176
1745,1221,5,1755381752
1002,33,5,1744761381
513,3,5,1740951105
1184,1,5,1747872982
1966,644,5,1728849964
2383,88,5,1736849261
72,47,5,1734920346
2519,803,5,1756556286
152,131,5,1738185530
1956,206,5,1752541836
1731,108,5,1744674531
1532,2,5,1740815789
878,55,5,1755595039
1602,126,5,1731550573
2759,1047,5,1754898190
1191,2,5,1757764724
1929,1388,5,1756904536
2152,265,5,1743500883
338,994,5,1733399284
809,142,5,1752170206
2535,0,5,1728727420
635,1,5,1756967209
1397,648,5,1733919259
2723,46,5,1745365599
162,80,5,1737490796
726,1383,5,1727315206
1165,86,5,1741477919
1336,841,5,1743651640
2554,103,5,1740786859
2169,177,5,1756596033
946,9,5,1751049448
2182,6,5,1747634866
713,8,5,1732384525
848,9,5,1739423349
1857,243,5,1752853276
1343,18,5,1754951107
1215,155,5,1730075278
2768,18,5,1735764632
1211,84,5,1729073883
1506,24,5,1737209191
349,93,5,1745230899
1275,38,5,1731877547
1861,118,5,1756786638
1947,544,5,1730824738
2351,9,5,1749667534
1755,14,5,1744919763
2452,614,5,1750587409
1958,637,5,1746651680
2615,215,5,1736959544
69,22,5,1727906899
1377,116,5,1740605618
2018,38,5,1758256978
2047,375,5,1757661798
2527,145,5,1734160374
593,5,5,1729225593
318,486,5,1733014868
1485,1430,5,1735003677
2049,0,5,1752239494
858,16,5,1731662610
1535,246,5,1739229080
1722,19,5,1754837082
199,4,5,1745100470
126,5,5,1737974151
2773,12,5,1727800495
855,30,5,1728538038
1780,9,5,1752870201
1569,3,5,1739686750
848,4,5,1745703347
1632,621,5,1751106374
946,6,5,1755543096
1199,2,5,1740267656
639,11,5,1758451908
261,77,5,1735524293
1838,6,5,1732073138
2384,25,5,1743107168
1024,2,5,1733131460
451,165,5,1737344894
2345,38,5,1740121859
301,159,5,1734898382
47,0,5,1730861970
1362,53,5,1743916985
953,201,5,1753435651
1708,1481,5,1746472976
2449,40,5,1742881276
1770,17,5,1752602787
1080,6,5,1736830823
115,8,5,1752481964
2159,458,5,1746084726
1961,1453,5,1756890927
1625,53,5,1733799824
1734,1,5,1748820069
2380,9,5,1752228637
1500,800,5,1743939657
1817,23,5,1736423725
1232,144,5,1746392217
1928,4,5,1747401447
784,8,5,1734777484
2031,717,5,1737774216
2531,654,5,1742164591
2843,482,5,1732929334
1424,9,5,1754619299
1293,105,5,1728089090
2140,186,5,1728175286
2146,157,5,1734749030
472,49,5,1734262694
2268,709,5,1755404087
1955,1283,5,1748068595
464,5,5,1750054688
665,327,5,1754821052
643,24,5,1731669949
2051,27,5,1746491119
1250,1250,5,1743963144
888,4,5,1736138435
835,64,5,1727739956
1924,855,5,1729025410
2924,19,5,1739474771
2,259,5,1745215165
2445,29,5,1728357114
1300,221,5,1740502064
1441,77,5,1731387276
20,11,5,1758464050
500,215,5,1732036349
371,1048,5,1745180614
365,71,5,1745729715
150,6,5,1748837760
514,67,5,1740854078
907,691,5,1736411178
2139,194,5,1736904076
359,68,5,1757720024
1001,1241,5,1742938788
2404,43,5,1730575546
1728,19,5,1757685152
260,135,5,1736376373
2662,1030,5,1728147659
1299,24,5,1754355630
1633,326,5,1734903206
1792,123,5,1753729094
1147,13,5,1733135085
2820,9,5,1736541172
2897,1395,5,1756374375
500,18,5,1742841548
1298,774,5,1736605401
1621,1102,5,1753865277
1125,922,5,1740991265
597,7,5,1730428682
255,208,5,1728697376
1203,7,5,1756254584
324,56,5,1741560214
1071,49,5,1751186895
2123,522,5,1738661645
1424,5,5,1735168767
1384,174,5,1750725518
1143,973,5,1744534608
1601,29,5,1756545077
2028,23,5,1750086153
1330,11,5,1727661350
1107,144,5,1748161714
39,59,5,1732570484
1325,210,5,1749050257
423,5,5,1729130383
873,77,5,1727560085
2675,5,5,1751205361
2629,248,5,1737213101
1741,365,5,1732213893
991,195,5,1733315858
2800,0,5,1742058396
2225,160,5,1735764424
186,202,5,1740744325
1754,141,5,1735745659
1315,67,5,1746105914
219,6,5,1731845706
2158,15,5,1758254300
1123,6,5,1736108742
1321,197,5,1749375151
2616,23,5,1748431206
2041,17,5,1749739060
2875,15,5,1736755946
2674,689,5,1742983451
1018,59,5,1738480981
1957,1,5,1736404900
1747,91,5,1746625673
639,615,5,1746539731
2876,81,5,1729769720
1309,2,5,1758576213
2308,14,5,1758091546
338,935,5,1754835621
2123,30,5,1745364790
2281,137,5,1743691750
1100,208,5,1733958851
2540,37,5,1739766862
87,30,5,1732278085
2691,1076,5,1757622855
2453,35,5,1727786543
2336,8,5,1756451417
2173,20,5,1734221586
627,46,5,1741757744
203,48,5,1751818595
2483,167,5,1728791900
704,23,5,1744418802
2602,5,5,1738687493
1418,709,5,1757531439
2826,323,5,1727768090
2606,592,5,1732231139
1561,10,5,1742340206
2100,211,5,1728767753
2504,1,5,1740837868
2687,3,5,1741859216
824,5,5,1754595278
614,1211,5,1731142683
482,70,5,1739165950
1360,164,5,1729246286
2270,8,5,1730997780
656,13,5,1755985349
759,31,5,1742404698
2041,7,5,1758636204
2826,301,5,1751526677
2126,669,5,1733324105
1756,6,5,1752846253
2822,71,5,1754817105
1069,5,5,1749342992
714,88,5,1734943988
2025,11,5,1751950787
1292,216,5,1750911504
2865,84,5,1750178101
736,915,5,1755316921
2769,856,5,1734472981
618,0,5,1750236807
758,1,5,1738785085
976,858,5,1749959201
458,40,5,1741661829
1865,3,5,1734926644
2524,23,5,1747225338
206,1330,5,1736483497
1348,1470,5,1754152244
2716,1206,5,1732085291
1351,15,5,1729524580
2625,522,5,1758640343
2353,39,5,1735591758
2801,119,5,1742125373
2489,505,5,1735019784
2485,15,5,1748802264
2750,459,5,1742320217
863,70,5,1747028831
1858,8,5,1741246205
2955,189,5,1744544471
2789,462,5,1756316471
522,146,5,1755859302
980,29,5,1755291891
2702,820,5,1756242329
980,223,5,1757011642
437,1,5,1747702019
768,41,5,1733046453
2770,2,5,1729573146
1065,50,5,1739360423
1142,1177,5,1730786819
1181,306,5,1729291254
424,9,5,1754035061
2987,7,5,1751058336
696,906,5,1739999846
1982,464,5,1741140473
1317,813,5,1729853304
1943,3,5,1732939325
2947,140,5,1751761223
2395,598,5,1755196284
1018,79,5,1741037493
1446,129,5,1743962940
2126,13,5,1737978044
694,7,5,1754968798
1737,549,5,1733863162
2268,11,5,1746104464
2660,3,5,1758494787
2528,1463,5,1738713325
856,65,5,1746218807
437,186,5,1756213444
1839,637,5,1748593800
1105,311,5,1740444487
2290,467,5,1731733160
1009,114,5,1752091977
1819,201,5,1736902531
1792,819,5,1731737626
947,116,5,1755501925
914,484,5,1743768967
250,243,5,1739424488
1091,47,5,1748439353
1500,28,5,1753264664
1800,688,5,1729107540
62,0,5,1728052589
952,967,5,1747912198
2662,1106,5,1741306170
533,680,5,1727936909
1080,122,5,1755320739
2732,7,5,1741561536
112,239,5,1731496825
733,131,5,1733681014
951,99,5,1747908783
237,520,5,1754140840
2986,928,5,1749307290
2015,80,5,1740146893
679,1220,5,1741418215
1991,352,5,1751359165
1902,3,5,1746261693
1745,426,5,1755347678
1315,803,5,1731639939
961,14,5,1757595627
1827,430,5,1745918522
1683,54,5,1728793141
2021,3,5,1728844644
2713,284,5,1751561076
954,5,5,1739484623
282,318,5,1735327528
382,1491,5,1738907088
1361,32,5,1751324377
104,157,5,1742269516
841,333,5,1730493620
779,18,5,1756798658
943,83,5,1737817027
316,1295,5,1758431115
880,82,5,1737540016
2671,13,5,1744816492
399,534,5,1739228297
561,781,5,1728643676
1519,99,5,1757200926
1953,8,5,1755475672
1838,1304,5,1748695380
520,25,5,1739960767
1105,1040,5,1750531961
603,38,5,1732227818
1315,3,5,1744466490
1345,610,5,1739401991
2705,167,5,1747463267
2934,833,5,1745808988
1806,186,5,1754698995
529,1,5,1743604250
650,907,5,1733613697
2982,1,5,1742382387
1952,119,5,1736519682
2479,1,5,1750856762
